file,classification,title,canonical_url,h1_count,article_element_count,stylesheet_references,analytics_presence,header_variant,navigation_variant,footer_variant,jsonld_types,obvious_malformed_html,literal_markdown_in_rendered_content,relative_link_style,phase1_included
guides/holiday-decoration-safety-checklist.html,article,Holiday Decoration Safety Checklist,https://homeprotectionbasics.com/guides/holiday-decoration-safety-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/home-appliance-safety-checklist.html,article,Home Appliance Safety Checklist,https://homeprotectionbasics.com/guides/home-appliance-safety-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/home-emergency-kit-checklist.html,article,Home Emergency Kit Checklist,https://homeprotectionbasics.com/guides/home-emergency-kit-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/home-insurance-renewal-checklist.html,article,Home Insurance Renewal Checklist,https://homeprotectionbasics.com/guides/home-insurance-renewal-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/home-nighttime-security-checklist.html,article,Nighttime Home Security Checklist,https://homeprotectionbasics.com/guides/home-nighttime-security-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/home-safety-annual-review.html,article,Home Safety Annual Review,https://homeprotectionbasics.com/guides/home-safety-annual-review.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/home-vacation-prep-checklist.html,article,Home Vacation Prep Checklist,https://homeprotectionbasics.com/guides/home-vacation-prep-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/in-home-child-safety-inspection.html,article,In-Home Child Safety Inspection,https://homeprotectionbasics.com/guides/in-home-child-safety-inspection.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/index.html,guide hub,Home Protection Guides & Checklists,https://homeprotectionbasics.com/guides/,1,1,/style.css,True,standard,empty,standard,WebPage,False,False,root_relative,False
guides/insurance-document-checklist.html,article,Insurance Document Checklist,https://homeprotectionbasics.com/guides/insurance-document-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/kitchen-fire-safety-checklist.html,article,Kitchen Fire Safety Checklist,https://homeprotectionbasics.com/guides/kitchen-fire-safety-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/landscaping-safety-checklist.html,article,Landscaping Safety Checklist,https://homeprotectionbasics.com/guides/landscaping-safety-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/monthly-home-safety-checklist.html,article,Monthly Home Safety Checklist,https://homeprotectionbasics.com/guides/monthly-home-safety-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/moving-into-a-new-home-security-steps.html,article,Moving Into a New Home Security Steps,https://homeprotectionbasics.com/guides/moving-into-a-new-home-security-steps.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/natural-gas-safety-checklist.html,article,Natural Gas Safety Checklist,https://homeprotectionbasics.com/guides/natural-gas-safety-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/new-home-walkthrough-checklist.html,article,New Home Walkthrough Checklist,https://homeprotectionbasics.com/guides/new-home-walkthrough-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/new-homeowner-safety-checklist.html,article,New Homeowner Safety Checklist,https://homeprotectionbasics.com/guides/new-homeowner-safety-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,True
guides/new-parent-safety-checklist.html,article,New Parent Safety Checklist,https://homeprotectionbasics.com/guides/new-parent-safety-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
guides/outdoor-security-walkthrough.html,article,Outdoor Security Walkthrough,https://homeprotectionbasics.com/guides/outdoor-security-walkthrough.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
guides/power-outage-readiness-checklist.html,article,Power Outage Readiness Checklist,https://homeprotectionbasics.com/guides/power-outage-readiness-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
guides/printable-home-inventory-checklist.html,article,Home Inventory Checklist,https://homeprotectionbasics.com/guides/printable-home-inventory-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
guides/renter-move-in-checklist.html,article,Renter Move-In Safety Checklist,https://homeprotectionbasics.com/guides/renter-move-in-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
guides/renter-move-out-checklist.html,article,Renter Move-Out Safety Checklist,https://homeprotectionbasics.com/guides/renter-move-out-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
guides/seasonal-home-safety-checklist.html,article,Seasonal Home Safety Checklist,https://homeprotectionbasics.com/guides/seasonal-home-safety-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
guides/security-cameras-audit-checklist.html,article,Security Cameras Audit Checklist,https://homeprotectionbasics.com/guides/security-cameras-audit-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
guides/security-lighting-checklist.html,article,Security Lighting Checklist,https://homeprotectionbasics.com/guides/security-lighting-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
guides/senior-home-safety-checklist.html,article,Senior Home Safety Checklist,https://homeprotectionbasics.com/guides/senior-home-safety-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
guides/smart-home-security-inspection.html,article,Smart Home Security Inspection,https://homeprotectionbasics.com/guides/smart-home-security-inspection.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
guides/smoke-detector-maintenance-checklist.html,article,Smoke Detector Maintenance Checklist,https://homeprotectionbasics.com/guides/smoke-detector-maintenance-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
guides/storm-readiness-checklist.html,article,Storm Readiness Checklist,https://homeprotectionbasics.com/guides/storm-readiness-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
guides/summer-fire-risk-checklist.html,article,Summer Fire Risk Checklist,https://homeprotectionbasics.com/guides/summer-fire-risk-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
guides/water-damage-prevention-checklist.html,article,Water Damage Prevention Checklist,https://homeprotectionbasics.com/guides/water-damage-prevention-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
guides/weekend-security-upgrade-list.html,article,Weekend Security Upgrade List,https://homeprotectionbasics.com/guides/weekend-security-upgrade-list.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
guides/window-and-door-inspection-checklist.html,article,Window and Door Inspection Checklist,https://homeprotectionbasics.com/guides/window-and-door-inspection-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
guides/winterizing-your-home-checklist.html,article,Winterizing Your Home Checklist,https://homeprotectionbasics.com/guides/winterizing-your-home-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
guides/yearly-home-safety-plan.html,article,Yearly Home Safety Plan,https://homeprotectionbasics.com/guides/yearly-home-safety-plan.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
home-security/alarm-sensor-types-overview.html,article,Alarm Sensor Types Overview: Doors  Windows & Motion,https://homeprotectionbasics.com/home-security/alarm-sensor-types-overview.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/attic-and-crawlspace-security.html,article,Attic and Crawlspace Security: Hidden Entry Points Most People Forget,https://homeprotectionbasics.com/home-security/attic-and-crawlspace-security.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, parent_relative,False
home-security/avoiding-camera-blind-spots.html,article,Avoiding Camera Blind Spots: Fixing Gaps in Your Coverage,https://homeprotectionbasics.com/home-security/avoiding-camera-blind-spots.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/back-door-security-checklist.html,article,Back Door Security Checklist: Fixing the Most Ignored Entry Point,https://homeprotectionbasics.com/home-security/back-door-security-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/basement-window-security-basics.html,article,Basement Window Security Basics: How to Actually Secure Low-Level Windows,https://homeprotectionbasics.com/home-security/basement-window-security-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/best-door-and-window-locks.html,article,Best Door and Window Locks: What Actually Improves Home Security,https://homeprotectionbasics.com/home-security/best-door-and-window-locks.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/blocking-window-viewing-angles.html,article,Blocking Window Viewing Angles: Stopping Peepers and Reducing Exposure,https://homeprotectionbasics.com/home-security/blocking-window-viewing-angles.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/camera-placement-guide.html,article,Security Camera Placement Guide: Where Cameras Actually Need to Go,https://homeprotectionbasics.com/home-security/camera-placement-guide.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/camera-storage-options-explained.html,article,Camera Storage Options Explained: Cloud  SD Cards  and NVRs,https://homeprotectionbasics.com/home-security/camera-storage-options-explained.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/camera-weatherproofing-basics.html,article,Camera Weatherproofing Basics: Keeping Outdoor Cameras Alive Long-Term,https://homeprotectionbasics.com/home-security/camera-weatherproofing-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/cellular-backup-benefits.html,article,Cellular Backup Benefits: Why It Matters for Home Security,https://homeprotectionbasics.com/home-security/cellular-backup-benefits.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/choosing-a-security-hub.html,article,Choosing a Security Hub: What Actually Matters,https://homeprotectionbasics.com/home-security/choosing-a-security-hub.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/crime-prevention-through-design.html,article,Crime Prevention Through Design: Shaping Your Property to Deter Intruders,https://homeprotectionbasics.com/home-security/crime-prevention-through-design.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, parent_relative,False
home-security/deadbolt-installation-basics.html,article,Deadbolt Installation Basics: Stronger Front Doors,https://homeprotectionbasics.com/home-security/deadbolt-installation-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/deterring-burglars-basics.html,article,Deterring Burglars: Basic Principles That Actually Work,https://homeprotectionbasics.com/home-security/deterring-burglars-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/diy-vs-pro-security-systems.html,article,DIY vs Professional Security Systems: What Actually Matters,https://homeprotectionbasics.com/home-security/diy-vs-pro-security-systems.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/door-and-window-gap-inspection.html,article,Door and Window Gap Inspection: Finding the Openings Intruders Exploit,https://homeprotectionbasics.com/home-security/door-and-window-gap-inspection.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/door-reinforcement-basics.html,article,Door Reinforcement Basics: Stopping Forced Entry the Right Way,https://homeprotectionbasics.com/home-security/door-reinforcement-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/double-door-security-principles.html,article,Double Door Security Principles: How to Lock Down Paired Doors Correctly,https://homeprotectionbasics.com/home-security/double-door-security-principles.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/driveway-camera-positioning.html,article,Driveway Camera Positioning: Capturing Plates  Faces  and Movement,https://homeprotectionbasics.com/home-security/driveway-camera-positioning.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/evaluating-neighborhood-risk.html,article,Evaluating Neighborhood Risk: What Actually Matters,https://homeprotectionbasics.com/home-security/evaluating-neighborhood-risk.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, parent_relative,False
home-security/false-alarm-prevention-guide.html,article,False Alarm Prevention Guide: Stop Nuisance Trips,https://homeprotectionbasics.com/home-security/false-alarm-prevention-guide.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/garage-door-security-fundamentals.html,article,Garage Door Security Fundamentals: Closing the Biggest Residential Weak Point,https://homeprotectionbasics.com/home-security/garage-door-security-fundamentals.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/garage-window-security-tactics.html,article,Garage Window Security Tactics: Closing the Overlooked Break-In Route,https://homeprotectionbasics.com/home-security/garage-window-security-tactics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/handling-backlight-and-glare.html,article,Handling Backlight and Glare: Fixing Useless Security Footage,https://homeprotectionbasics.com/home-security/handling-backlight-and-glare.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/hardening-detached-structures.html,article,Hardening Detached Structures: Securing Sheds  Garages  and Workshops,https://homeprotectionbasics.com/home-security/hardening-detached-structures.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/high-risk-entry-point-analysis.html,article,High-Risk Entry Point Analysis: How to Identify the Weak Spots Around Your Home,https://homeprotectionbasics.com/home-security/high-risk-entry-point-analysis.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/home-security-systems-explained.html,article,Home Security Systems Explained: Sensors  Monitoring & What Matters,https://homeprotectionbasics.com/home-security/home-security-systems-explained.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/how-burglars-select-homes.html,article,How Burglars Select Homes: The Patterns They Rely On,https://homeprotectionbasics.com/home-security/how-burglars-select-homes.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, parent_relative,False
home-security/identifying-vulnerable-fencing.html,article,Identifying Vulnerable Fencing: Finding the Weak Spots Intruders Target,https://homeprotectionbasics.com/home-security/identifying-vulnerable-fencing.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/index.html,category hub,Home Security Basics: Systems  Locks  Cameras & Perimeter,https://homeprotectionbasics.com/home-security/,1,1,/style.css,True,standard,empty,standard,WebPage,False,False,root_relative,False
home-security/indoor-vs-outdoor-security-cameras.html,article,Indoor vs. Outdoor Security Cameras: Key Differences & What Matters,https://homeprotectionbasics.com/home-security/indoor-vs-outdoor-security-cameras.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/mailbox-security-basics.html,article,Mailbox Security Basics: Stopping Mail Theft at the Source,https://homeprotectionbasics.com/home-security/mailbox-security-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/motion-detection-settings.html,article,Motion Detection Settings: How to Cut False Alerts and Catch Real Movement,https://homeprotectionbasics.com/home-security/motion-detection-settings.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/motion-light-vs-dusk-to-dawn.html,article,Motion Lights vs Dusk-to-Dawn Lights: What Actually Works,https://homeprotectionbasics.com/home-security/motion-light-vs-dusk-to-dawn.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, parent_relative,False
home-security/night-security-routine.html,article,Night Security Routine: The Simple Checklist That Stops Most Problems,https://homeprotectionbasics.com/home-security/night-security-routine.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, parent_relative,False
home-security/night-vision-performance-basics.html,article,Night Vision Performance Basics: How to Make Cameras Actually Work in the Dark,https://homeprotectionbasics.com/home-security/night-vision-performance-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/perimeter-security-fundamentals.html,article,Perimeter Security Fundamentals: Securing the Outer Layer First,https://homeprotectionbasics.com/home-security/perimeter-security-fundamentals.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, parent_relative,False
home-security/preventing-ladder-access.html,article,Preventing Ladder Access: Blocking the Shortcut Intruders Love,https://homeprotectionbasics.com/home-security/preventing-ladder-access.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/privacy-and-interior-camera-policy.html,article,Privacy and Interior Camera Policy: Where Cameras Cross the Line,https://homeprotectionbasics.com/home-security/privacy-and-interior-camera-policy.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/protecting-garage-windows-and-side-doors.html,article,Protecting Garage Windows and Side Doors: Closing the Easiest Break-In Path,https://homeprotectionbasics.com/home-security/protecting-garage-windows-and-side-doors.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/reinforcing-door-frames.html,article,Reinforcing Door Frames: Stop Easy Kick-Ins,https://homeprotectionbasics.com/home-security/reinforcing-door-frames.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/reinforcing-garage-interior-door.html,article,Reinforcing the Garage Interior Door: The Most Ignored Weak Point,https://homeprotectionbasics.com/home-security/reinforcing-garage-interior-door.html,1,1,/style.css,True,standard,empty,standard,Article,False,True,root_relative, parent_relative,False
home-security/safe-delivery-dropoff-setup.html,article,Safe Delivery Dropoff Setup: Preventing Package Theft the Smart Way,https://homeprotectionbasics.com/home-security/safe-delivery-dropoff-setup.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/safe-parking-security-basics.html,article,Safe Parking Security Basics: Keeping Your Vehicles and Driveway Protected,https://homeprotectionbasics.com/home-security/safe-parking-security-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, parent_relative,False
home-security/securing-exterior-stored-tools.html,article,Securing Exterior Stored Tools So Burglars Cannot Use Them,https://homeprotectionbasics.com/home-security/securing-exterior-stored-tools.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/securing-garage-side-doors.html,article,Securing Garage Side Doors: The Weak Entry Most Homeowners Ignore,https://homeprotectionbasics.com/home-security/securing-garage-side-doors.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/securing-pool-areas.html,article,Securing Pool Areas: Preventing Access  Accidents  and Break-In Routes,https://homeprotectionbasics.com/home-security/securing-pool-areas.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, parent_relative,False
home-security/securing-rv-and-boat-parking.html,article,Securing RV and Boat Parking: Protecting Big Targets in Plain Sight,https://homeprotectionbasics.com/home-security/securing-rv-and-boat-parking.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/securing-shed-and-outbuilding-doors.html,article,Securing Shed and Outbuilding Doors: Stop Easy Access to Your Tools,https://homeprotectionbasics.com/home-security/securing-shed-and-outbuilding-doors.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/securing-yard-gates.html,article,Securing Yard Gates: Closing the Easiest Access Point,https://homeprotectionbasics.com/home-security/securing-yard-gates.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/security-lighting-placement.html,article,Security Lighting Placement: Where Light Actually Stops Crime,https://homeprotectionbasics.com/home-security/security-lighting-placement.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/security-system-failure-points.html,article,Security System Failure Points: Where Things Actually Break,https://homeprotectionbasics.com/home-security/security-system-failure-points.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/security-system-response-times.html,article,Security System Response Times: What Actually Happens,https://homeprotectionbasics.com/home-security/security-system-response-times.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/sliding-door-security-methods.html,article,Sliding Door Security Methods: Fix the Weakest Entry,https://homeprotectionbasics.com/home-security/sliding-door-security-methods.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/spotting-surveillance-blind-zones.html,article,Spotting Surveillance Blind Zones Around Your Home,https://homeprotectionbasics.com/home-security/spotting-surveillance-blind-zones.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, parent_relative,False
home-security/staged-break-in-attempts.html,article,Staged Break-In Attempts: How to Test Your Home’s Real Security Weak Points,https://homeprotectionbasics.com/home-security/staged-break-in-attempts.html,1,1,/style.css,True,standard,empty,standard,Article,False,True,root_relative, parent_relative,False
home-security/window-lock-types-explained.html,article,Window Lock Types Explained: Which Locks Actually Secure Your Windows,https://homeprotectionbasics.com/home-security/window-lock-types-explained.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/wired-vs-wireless-cameras.html,article,Wired vs Wireless Security Cameras: What Actually Matters,https://homeprotectionbasics.com/home-security/wired-vs-wireless-cameras.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/wireless-vs-wired-security-systems.html,article,Wireless vs Wired Security Systems: What Actually Matters,https://homeprotectionbasics.com/home-security/wireless-vs-wired-security-systems.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
home-security/zone-based-security-planning.html,article,Zone-Based Security Planning: Build Smart Coverage,https://homeprotectionbasics.com/home-security/zone-based-security-planning.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative,False
index.html,homepage,Home Protection Basics: Simple Home Security & Safety Guides,https://homeprotectionbasics.com/,0,5,/style.css,True,standard,empty,standard,WebSite,True,False,root_relative,False
insurance-basics/actual-cash-value-vs-replacement-cost.html,article,Actual Cash Value vs Replacement Cost,https://homeprotectionbasics.com/insurance-basics/actual-cash-value-vs-replacement-cost.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/avoiding-claim-denials.html,article,Avoiding Claim Denials,https://homeprotectionbasics.com/insurance-basics/avoiding-claim-denials.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/claims-vs-premium-impact.html,article,Claims vs Premium Impact,https://homeprotectionbasics.com/insurance-basics/claims-vs-premium-impact.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/creating-a-home-inventory-video.html,article,Creating a Home Inventory Video,https://homeprotectionbasics.com/insurance-basics/creating-a-home-inventory-video.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/discounts-and-bundling-basics.html,article,Discounts and Bundling Basics,https://homeprotectionbasics.com/insurance-basics/discounts-and-bundling-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/documenting-a-loss-properly.html,article,Documenting a Loss Properly,https://homeprotectionbasics.com/insurance-basics/documenting-a-loss-properly.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/documenting-your-home-for-insurance.html,article,Documenting Your Home for Insurance,https://homeprotectionbasics.com/insurance-basics/documenting-your-home-for-insurance.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/dwelling-coverage-basics.html,article,Dwelling Coverage Basics,https://homeprotectionbasics.com/insurance-basics/dwelling-coverage-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/earthquake-insurance-basics.html,article,Earthquake Insurance Basics,https://homeprotectionbasics.com/insurance-basics/earthquake-insurance-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/flood-insurance-basics.html,article,Flood Insurance Basics,https://homeprotectionbasics.com/insurance-basics/flood-insurance-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/home-business-insurance-basics.html,article,Home Business Insurance Basics,https://homeprotectionbasics.com/insurance-basics/home-business-insurance-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/home-insurance-for-new-buyers.html,article,Home Insurance for New Buyers,https://homeprotectionbasics.com/insurance-basics/home-insurance-for-new-buyers.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/home-insurance-inspection-basics.html,article,Home Insurance Inspection Basics,https://homeprotectionbasics.com/insurance-basics/home-insurance-inspection-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/home-insurance-myths.html,article,Home Insurance Myths,https://homeprotectionbasics.com/insurance-basics/home-insurance-myths.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/home-inventory-checklist.html,article,Home Inventory Checklist,https://homeprotectionbasics.com/insurance-basics/home-inventory-checklist.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/home-upgrades-that-affect-premiums.html,article,Home Upgrades That Affect Premiums,https://homeprotectionbasics.com/insurance-basics/home-upgrades-that-affect-premiums.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/homeowners-insurance-coverage-explained.html,article,Homeowners Insurance Coverage Explained,https://homeprotectionbasics.com/insurance-basics/homeowners-insurance-coverage-explained.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/how-insurance-premiums-are-calculated.html,article,How Insurance Premiums Are Calculated,https://homeprotectionbasics.com/insurance-basics/how-insurance-premiums-are-calculated.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/how-insurers-evaluate-risk.html,article,How Insurers Evaluate Risk,https://homeprotectionbasics.com/insurance-basics/how-insurers-evaluate-risk.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/how-to-shop-for-insurance.html,article,How to Shop for Insurance,https://homeprotectionbasics.com/insurance-basics/how-to-shop-for-insurance.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/index.html,category hub,Insurance Basics: Homeowners  Renters & Property Coverage,https://homeprotectionbasics.com/insurance-basics/,1,1,/style.css,True,standard,empty,standard,WebPage,False,False,root_relative,False
insurance-basics/insurance-adjuster-basics.html,article,Insurance Adjuster Basics,https://homeprotectionbasics.com/insurance-basics/insurance-adjuster-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/insurance-cancellation-reasons.html,article,Insurance Cancellation Reasons,https://homeprotectionbasics.com/insurance-basics/insurance-cancellation-reasons.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/insurance-claim-process-basics.html,article,Insurance Claim Process Basics,https://homeprotectionbasics.com/insurance-basics/insurance-claim-process-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/insurance-deductible-basics.html,article,Insurance Deductible Basics,https://homeprotectionbasics.com/insurance-basics/insurance-deductible-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/insurance-endorsements-basics.html,article,Insurance Endorsements Basics,https://homeprotectionbasics.com/insurance-basics/insurance-endorsements-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/insurance-for-condos-basics.html,article,Insurance for Condos Basics,https://homeprotectionbasics.com/insurance-basics/insurance-for-condos-basics.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/insurance-for-manufactured-homes.html,article,Insurance for Manufactured Homes,https://homeprotectionbasics.com/insurance-basics/insurance-for-manufactured-homes.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
insurance-basics/insurance-for-rental-properties.html,article,Insurance for Rental Properties,https://homeprotectionbasics.com/insurance-basics/insurance-for-rental-properties.html,1,1,/style.css,True,standard,empty,standard,Article,False,False,root_relative, other_relative,False
